Project #,Region_ID,State,County,Study Group,Transmission Owner,POI Name,Request Status,Queue Date,Queue Age Months,Project_MW,Fuel,Generating Facility,Service Type,Predicted_Withdrawal_36M,Risk_Index_0_9,Operational_Risk_Tier,Readiness_Score_0_9,Age_Score_0_9,Regional_Need_Score_0_9,Eligibility_Status,Priority_Score_0_9,Priority_Score_Need_Sensitivity_0_9,Regional_Rank,Risk_Reason_1,Risk_Reason_2,Risk_Reason_3,Joint_Study_Screen
J4229,UNKNOWN,,,WEST,DAIRYLAND POWER COOPERATIVE,,ACTIVE,2026-03-20 18:50:34+00:00,5.716632443531828,350.0,,,NRIS,0.4438508300181309,3,Moderate risk,6,0.8574948665297742,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.457248459958931,3.7143737166324438,54,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,False
J4230,UNKNOWN,,,WEST,XEL ENERGY,,ACTIVE,2026-03-20 18:56:10+00:00,5.716632443531828,250.0,,,NRIS,0.44616984744190846,3,Moderate risk,6,0.8574948665297742,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.457248459958931,3.7143737166324438,55,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4224,UNKNOWN,,,WEST,XEL ENERGY,,ACTIVE,2026-03-20 18:57:57+00:00,5.716632443531828,250.0,,,NRIS,0.44616984744190846,3,Moderate risk,6,0.8574948665297742,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.457248459958931,3.7143737166324438,56,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4225,UNKNOWN,,,WEST,XEL ENERGY,,ACTIVE,2026-03-20 19:02:22+00:00,5.716632443531828,250.0,,,NRIS,0.44616984744190846,3,Moderate risk,6,0.8574948665297742,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.457248459958931,3.7143737166324438,57,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4236,UNKNOWN,,,SOUTH,CLECO POWER LLC,,ACTIVE,2026-03-20 20:03:44+00:00,5.716632443531828,400.0,,,NRIS,0.43380092836826356,3,Moderate risk,6,0.8574948665297742,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.457248459958931,3.7143737166324438,58,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,True
J4235,UNKNOWN,,LINN,WEST,ITC MIDWEST,DUANE ARNOLD,ACTIVE,2026-03-21 01:44:17+00:00,5.683778234086242,400.0,,,NRIS,0.4429305214723026,3,Moderate risk,6,0.8525667351129363,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.45577002053388,3.7131416837782343,59,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4240,UNKNOWN,,GRANT,WEST,OTTER TAIL POWER COMPANY,BIG STONE SOUTH 345 KV SUBSTATION,ACTIVE,2026-05-13 02:35:53+00:00,3.9425051334702257,250.0,,,NRIS,0.45609339112983943,3,Moderate risk,6,0.5913757700205339,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.377412731006159,3.6478439425051334,60,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4242,UNKNOWN,,,SOUTH,"ENTERGY ARKANSAS, LLC",,ACTIVE,2026-05-22 23:48:28+00:00,3.646817248459959,115.0,,,NRIS,0.46455989578076656,3,Moderate risk,6,0.5470225872689939,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.364106776180697,3.6367556468172486,61,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,True
S1171,UNKNOWN,,,NO_GROUP,"ENTERGY ARKANSAS, LLC EATO",WHITE BLUFF EHV 500MW,ACTIVE,2026-05-26 04:00:00+00:00,3.515400410677618,0.0,,,SIS,0.45448391452110093,3,Moderate risk,6,0.5273100616016427,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.358193018480492,3.6318275154004107,62,Study Group (NO_GROUP) is a historical context feature,,,False
J4244,UNKNOWN,,,SOUTH,"ENTERGY MISSISSIPPI, LLC",,ACTIVE,2026-06-06 02:06:17+00:00,3.154004106776181,100.0,,,NRIS,0.44043168556628076,3,Moderate risk,6,0.4731006160164271,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.341930184804927,3.618275154004107,63,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,True
J4243,UNKNOWN,,,SOUTH,"ENTERGY MISSISSIPPI, LLC. EMTO",,ACTIVE,2026-06-08 02:28:38+00:00,3.0882956878850103,100.0,,,NRIS,0.4407908942769239,3,Moderate risk,6,0.4632443531827516,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.338973305954824,3.615811088295688,64,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,,False
J4248,UNKNOWN,,,SOUTH,"ENTERGY ARKANSAS, LLC",,ACTIVE,2026-06-25 19:26:56+00:00,2.529774127310062,770.0,,,NRIS,0.4193427432952329,3,Moderate risk,6,0.3794661190965093,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.3138398357289525,3.5948665297741274,65,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,True
J4245,UNKNOWN,,,SOUTH,"ENTERGY MISSISSIPPI, LLC",,ACTIVE,2026-06-25 20:02:21+00:00,2.529774127310062,770.0,,,NRIS,0.441131565611052,3,Moderate risk,6,0.3794661190965093,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.3138398357289525,3.5948665297741274,66,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,True
J4178,UNKNOWN,,,SOUTH,"ENTERGY LOUISIANA, LLC",,ACTIVE,2025-10-07 19:42:02+00:00,11.104722792607802,755.0,,,NRIS,0.4981976028355075,4,Moderate risk,5,1.6657084188911704,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.999712525667351,3.4164271047227928,67,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,True
J4185,UNKNOWN,,,SOUTH,"ENTERGY LOUISIANA, LLC",,ACTIVE,2025-10-07 19:50:56+00:00,11.104722792607802,755.0,,,NRIS,0.4981976028355075,4,Moderate risk,5,1.6657084188911704,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.999712525667351,3.4164271047227928,68,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (SOUTH) is a historical context feature,True
J4180,UNKNOWN,,,WEST,XEL ENERGY,,ACTIVE,2025-10-07 20:00:44+00:00,11.104722792607802,755.0,,,NRIS,0.5074677763513933,4,Moderate risk,5,1.6657084188911704,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.999712525667351,3.4164271047227928,69,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
J4187,UNKNOWN,,,WEST,XEL ENERGY,,ACTIVE,2025-10-07 20:12:47+00:00,11.104722792607802,755.0,,,NRIS,0.5074677763513933,4,Moderate risk,5,1.6657084188911704,2.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,3.999712525667351,3.4164271047227928,70,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (WEST) is a historical context feature,True
